timestamp,location_id,precip_1h,precip_24h,soil_moisture,temperature,elevation,slope,impervious_frac,land_use,flood_event,pred_prob
2025-10-12 23:00,Colombo_01,3.11,50.22,0.3,31.7,14.3,1.8,0.57,Urban,1,0.5101873522248886
2025-10-13 00:00,Colombo_01,6.32,54.13,0.75,30.7,10.4,1.4,0.55,Urban,1,0.5861183592958922
2025-10-13 01:00,Colombo_01,4.1,56.3,0.69,28.2,10.3,0.9,0.56,Urban,1,0.5482424233108296
2025-10-13 02:00,Colombo_01,5.85,67.42,0.41,26.6,6.4,3.7,0.8,Urban,0,0.4996628919945826
2025-10-13 03:00,Colombo_01,1.11,75.12,0.59,31.5,5.0,1.3,0.69,Urban,0,0.4998549265648985
2025-10-13 04:00,Colombo_01,3.5,55.35,0.52,27.4,13.1,2.3,0.81,Urban,0,0.4918607340622141
2025-10-13 05:00,Colombo_01,2.78,37.89,0.61,26.1,5.9,1.9,0.8,Urban,0,0.47028499425462794
2025-10-13 06:00,Colombo_01,3.57,37.79,0.61,28.9,11.3,4.9,0.74,Urban,1,0.42389846590903363
2025-10-13 07:00,Colombo_01,1.66,49.17,0.58,31.6,14.1,2.0,0.77,Urban,1,0.4792056861561365
2025-10-13 08:00,Colombo_01,7.94,72.23,0.36,25.0,7.1,0.4,0.51,Urban,0,0.6214496036121734
2025-10-13 09:00,Colombo_01,5.42,66.52,0.22,26.7,11.7,0.4,0.62,Urban,0,0.5764584406531751
2025-10-13 10:00,Colombo_01,7.31,68.27,0.47,31.6,5.8,3.0,0.76,Urban,0,0.5656606431281618
2025-10-13 11:00,Colombo_01,4.12,49.88,0.73,26.2,11.0,3.0,0.5,Urban,0,0.48574996713651486
2025-10-13 12:00,Colombo_01,1.82,53.17,0.54,25.8,6.6,2.1,0.51,Urban,1,0.45964234837114903
2025-10-13 13:00,Colombo_01,5.16,71.72,0.7,29.0,12.4,2.2,0.84,Urban,0,0.5451561689630502
2025-10-13 14:00,Colombo_01,7.99,83.34,0.79,31.0,8.0,0.3,0.77,Urban,0,0.6571389545938312
2025-10-13 15:00,Colombo_01,4.11,72.06,0.3,28.3,9.6,2.6,0.61,Urban,0,0.5068845582226883
2025-10-13 16:00,Colombo_01,1.47,72.07,0.62,32.0,11.0,2.5,0.78,Urban,1,0.4784384667842093
2025-10-13 17:00,Colombo_01,2.04,49.39,0.6,29.8,6.7,0.7,0.82,Urban,0,0.5083250752330646
2025-10-13 18:00,Colombo_01,3.43,67.62,0.79,25.5,12.4,0.5,0.62,Urban,0,0.545196899323894
2025-10-13 19:00,Colombo_01,8.68,43.16,0.79,31.9,8.0,0.6,0.51,Urban,1,0.6449950560838515
2025-10-13 20:00,Colombo_01,10.47,74.46,0.61,27.9,11.6,0.5,0.87,Urban,1,0.6754665851242042
2025-10-13 21:00,Colombo_01,1.58,63.44,0.35,27.0,6.6,3.0,0.64,Urban,1,0.4377882129797786
2025-10-13 22:00,Colombo_01,4.35,55.27,0.68,28.9,11.9,1.0,0.54,Urban,1,0.5533120237141862
2025-10-13 23:00,Colombo_01,2.02,35.1,0.26,27.1,6.3,1.3,0.7,Urban,1,0.46784640967421204
2025-10-14 00:00,Colombo_01,1.0,54.89,0.67,25.6,9.3,0.9,0.81,Urban,1,0.47432461142730675
2025-10-14 01:00,Colombo_01,5.06,58.7,0.75,25.0,7.5,4.8,0.59,Urban,0,0.4561009333190504
2025-10-14 02:00,Colombo_01,3.73,60.02,0.43,28.1,12.5,4.3,0.61,Urban,0,0.45225446000614744
2025-10-14 03:00,Colombo_01,3.91,55.45,0.58,30.9,7.6,1.2,0.6,Urban,0,0.5424489743754414
2025-10-14 04:00,Colombo_01,2.93,52.03,0.46,29.0,13.8,1.6,0.9,Urban,1,0.5005355984443479
2025-10-14 05:00,Colombo_01,4.18,48.16,0.46,32.0,13.9,1.0,0.58,Urban,0,0.5531567781619355
2025-10-14 06:00,Colombo_01,4.07,83.32,0.39,27.0,7.0,2.5,0.73,Urban,0,0.5096348315048036
2025-10-14 07:00,Colombo_01,6.0,88.95,0.66,27.0,11.1,0.1,0.87,Urban,0,0.6140948042491734
2025-10-14 08:00,Colombo_01,1.64,61.65,0.76,26.1,5.9,3.4,0.56,Urban,0,0.4335571213959394
2025-10-14 09:00,Colombo_01,6.19,49.01,0.76,26.1,8.9,2.6,0.89,Urban,0,0.5271240366733989
2025-10-14 10:00,Colombo_01,5.61,45.91,0.3,27.0,12.1,4.5,0.88,Urban,1,0.46183944302111396
2025-10-14 11:00,Colombo_01,4.25,55.36,0.72,30.5,11.6,0.8,0.85,Urban,1,0.5582847225701716
2025-10-14 12:00,Colombo_01,3.41,88.09,0.64,31.3,11.2,4.0,0.59,Urban,1,0.48819800490344517
2025-10-14 13:00,Colombo_01,3.1,62.32,0.35,31.8,7.8,4.0,0.75,Urban,0,0.45714817312186934
2025-10-14 14:00,Colombo_01,3.12,76.17,0.24,26.6,8.8,0.6,0.8,Urban,0,0.5305739281438369
2025-10-14 15:00,Colombo_01,3.41,75.83,0.36,31.2,6.0,2.0,0.89,Urban,0,0.5172637835848811
2025-10-14 16:00,Colombo_01,0.77,68.12,0.75,27.3,12.2,0.9,0.57,Urban,0,0.49214702832662816
2025-10-14 17:00,Colombo_01,13.5,45.12,0.58,25.8,10.0,1.3,0.81,Urban,0,0.6832814881719568
2025-10-14 18:00,Colombo_01,6.95,75.9,0.63,31.1,12.1,1.3,0.64,Urban,1,0.6122187622911957
2025-10-14 19:00,Colombo_01,10.54,43.93,0.35,29.5,7.5,2.8,0.57,Urban,1,0.6077544987068608
2025-10-14 20:00,Colombo_01,5.22,49.45,0.63,26.2,8.2,2.1,0.67,Urban,1,0.5227401518515519
2025-10-14 21:00,Colombo_01,1.97,62.9,0.22,28.0,8.3,4.7,0.82,Urban,0,0.40169566293469594
2025-10-14 22:00,Colombo_01,4.73,54.12,0.43,27.0,5.3,0.6,0.69,Urban,0,0.5515911950582794
2025-10-14 23:00,Colombo_01,5.96,62.76,0.58,30.2,8.4,4.9,0.72,Urban,1,0.48771680377187837
2025-10-15 00:00,Colombo_01,1.47,43.37,0.29,28.2,13.0,1.2,0.9,Urban,1,0.4706313158834861
2025-10-15 01:00,Colombo_01,7.89,49.48,0.69,31.9,14.0,3.9,0.66,Urban,1,0.5532351835103998
2025-10-15 02:00,Colombo_01,2.36,67.47,0.34,25.4,10.2,1.7,0.75,Urban,1,0.48170965074341665
2025-10-15 03:00,Colombo_01,5.56,103.98,0.59,27.5,9.6,0.7,0.65,Urban,0,0.6040926272473075
2025-10-15 04:00,Colombo_01,8.64,79.95,0.44,28.4,5.3,4.3,0.66,Urban,1,0.5540156430509328
2025-10-15 05:00,Colombo_01,4.1,40.29,0.56,28.5,13.8,1.5,0.78,Urban,1,0.5194709129654461
2025-10-15 06:00,Colombo_01,8.68,55.32,0.26,27.2,5.1,3.3,0.88,Urban,0,0.5521842284700679
2025-10-15 07:00,Colombo_01,0.82,51.14,0.21,30.1,14.4,2.8,0.72,Urban,1,0.4324205025305988
2025-10-15 08:00,Colombo_01,1.22,58.58,0.75,31.1,9.9,2.4,0.81,Urban,0,0.4656612177363275
2025-10-15 09:00,Colombo_01,1.64,62.73,0.36,31.6,8.4,2.5,0.54,Urban,0,0.4711298325373522
2025-10-15 10:00,Colombo_01,0.59,51.84,0.69,30.6,14.2,3.7,0.58,Urban,0,0.41985499325899084
2025-10-15 11:00,Colombo_01,8.69,73.55,0.8,31.0,5.2,0.4,0.7,Urban,1,0.6607739869550919
2025-10-15 12:00,Colombo_01,7.34,76.54,0.33,28.9,10.8,3.3,0.51,Urban,0,0.5576881382107289
2025-10-15 13:00,Colombo_01,2.06,75.53,0.36,30.8,10.5,4.5,0.6,Urban,0,0.4340592031699018
2025-10-15 14:00,Colombo_01,12.94,47.62,0.6,27.1,7.2,0.3,0.71,Urban,1,0.7019863078075557
2025-10-15 15:00,Colombo_01,2.63,63.45,0.78,27.8,9.3,0.7,0.51,Urban,0,0.5310520243973602
2025-10-15 16:00,Colombo_01,10.82,73.88,0.75,27.2,11.5,3.6,0.61,Urban,0,0.6130108130862701
2025-10-15 17:00,Colombo_01,10.96,70.59,0.5,28.3,12.3,2.2,0.71,Urban,1,0.644678451460067
2025-10-15 18:00,Colombo_01,1.97,69.48,0.68,27.0,5.0,2.0,0.73,Urban,1,0.47866517075190923
2025-10-15 19:00,Colombo_01,5.96,80.3,0.28,31.7,14.4,0.7,0.87,Urban,0,0.6047310982630707
2025-10-15 20:00,Colombo_01,7.12,53.09,0.79,27.2,6.6,2.5,0.76,Urban,0,0.5552835711169648
2025-10-15 21:00,Colombo_01,1.92,38.77,0.78,25.7,7.3,0.6,0.67,Urban,1,0.49249282332374145
2025-10-15 22:00,Colombo_01,0.08,55.15,0.3,28.7,7.6,2.4,0.87,Urban,1,0.4219898392332181
2025-10-15 23:00,Colombo_01,5.86,55.86,0.38,25.4,5.4,3.8,0.81,Urban,0,0.48387010618540244
2025-10-16 00:00,Colombo_01,1.6,99.93,0.26,25.8,6.2,1.3,0.58,Urban,1,0.49928002259654525
2025-10-16 01:00,Colombo_01,3.0,50.86,0.36,26.5,14.9,2.4,0.55,Urban,0,0.4754146674900183
2025-10-16 02:00,Colombo_01,3.85,76.14,0.69,28.3,8.2,5.0,0.77,Urban,1,0.4485436208481981
2025-10-16 03:00,Colombo_01,5.06,94.8,0.43,28.0,6.2,3.4,0.72,Urban,0,0.5172539010558306
2025-10-16 04:00,Colombo_01,2.51,89.3,0.25,30.6,6.1,4.2,0.82,Urban,1,0.45004277052734787
2025-10-16 05:00,Colombo_01,4.06,58.74,0.41,30.2,12.2,2.1,0.8,Urban,0,0.5177549308733742
2025-10-16 06:00,Colombo_01,7.48,70.84,0.79,28.0,13.5,3.8,0.75,Urban,1,0.5476246501793898
2025-10-16 07:00,Colombo_01,0.42,62.23,0.58,27.3,7.6,0.2,0.89,Urban,0,0.48840866074059636
2025-10-16 08:00,Colombo_01,0.86,48.96,0.45,27.2,5.2,0.6,0.71,Urban,0,0.4763935121075175
2025-10-16 09:00,Colombo_01,1.13,79.11,0.3,30.4,7.2,1.0,0.55,Urban,0,0.5037540894915256
2025-10-16 10:00,Colombo_01,2.15,67.33,0.79,25.4,5.6,2.0,0.83,Urban,1,0.4755469259549763
2025-10-16 11:00,Colombo_01,5.75,47.58,0.69,25.1,6.0,4.2,0.6,Urban,0,0.47514183952238537
2025-10-16 12:00,Colombo_01,6.78,54.16,0.37,30.6,9.3,1.7,0.81,Urban,0,0.5745324176600564
2025-10-16 13:00,Colombo_01,2.85,56.95,0.24,28.3,7.3,3.3,0.88,Urban,0,0.44887616406639486
2025-10-16 14:00,Colombo_01,2.86,76.82,0.23,25.9,10.2,3.5,0.78,Urban,0,0.45080238032781117
2025-10-16 15:00,Colombo_01,8.37,44.71,0.27,26.6,7.5,2.9,0.74,Urban,0,0.5510383329601509
2025-10-16 16:00,Colombo_01,3.89,33.79,0.55,31.5,14.4,1.8,0.68,Urban,0,0.5167657399200152
2025-10-16 17:00,Colombo_01,2.45,44.67,0.76,31.0,14.1,2.9,0.65,Urban,1,0.47160706156381865
2025-10-16 18:00,Colombo_01,6.24,61.95,0.5,30.0,10.7,1.7,0.64,Urban,1,0.5733644276411782
2025-10-16 19:00,Colombo_01,5.77,46.91,0.71,28.4,8.5,0.4,0.75,Urban,1,0.5827664798339486
2025-10-16 20:00,Colombo_01,4.46,56.62,0.47,28.6,8.8,5.0,0.8,Urban,1,0.4437573568582497
2025-10-16 21:00,Colombo_01,2.06,52.66,0.63,31.8,9.1,0.6,0.77,Urban,0,0.5236758521303297
2025-10-16 22:00,Colombo_01,1.39,35.57,0.64,31.8,12.3,0.4,0.58,Urban,0,0.509945164163791
2025-10-16 23:00,Colombo_01,1.52,50.34,0.3,26.5,9.5,4.4,0.7,Urban,0,0.3915883974680222
2025-10-17 00:00,Colombo_01,1.6,56.21,0.42,30.7,13.6,1.5,0.82,Urban,1,0.4876078049947962
2025-10-17 01:00,Colombo_01,1.47,72.72,0.58,26.4,14.4,3.3,0.69,Urban,0,0.4399644198679496
2025-10-17 02:00,Colombo_01,2.15,89.68,0.24,26.5,8.4,1.6,0.71,Urban,1,0.4966387558643084
2025-10-17 03:00,Colombo_01,3.3,49.23,0.42,29.7,10.6,2.0,0.81,Urban,1,0.49706245050976106
2025-10-17 04:00,Colombo_01,3.6,61.33,0.52,27.8,6.0,1.3,0.76,Urban,0,0.5215735877432707
2025-10-17 05:00,Colombo_01,1.18,66.06,0.8,31.5,7.0,1.7,0.66,Urban,0,0.4909412449192988
2025-10-17 06:00,Colombo_01,4.01,97.87,0.48,25.6,9.1,2.1,0.86,Urban,0,0.5237533337333767
2025-10-17 07:00,Colombo_01,3.56,52.08,0.69,28.6,7.1,3.6,0.57,Urban,0,0.4665378935997154
2025-10-17 08:00,Colombo_01,3.06,48.59,0.46,31.4,13.8,2.6,0.9,Urban,0,0.4844413168176372
2025-10-17 09:00,Colombo_01,2.0,54.32,0.68,31.3,6.6,4.7,0.55,Urban,1,0.4214117393248477
2025-10-17 10:00,Colombo_01,1.21,48.51,0.56,26.1,9.6,0.2,0.51,Urban,1,0.4964774755619032
2025-10-17 11:00,Colombo_01,5.02,68.46,0.73,27.6,11.1,2.5,0.86,Urban,1,0.5271349176172772
2025-10-17 12:00,Colombo_01,3.54,73.27,0.45,29.3,11.9,2.9,0.6,Urban,0,0.4976044800457904
2025-10-17 13:00,Colombo_01,4.31,62.46,0.56,26.1,8.8,4.6,0.79,Urban,0,0.4473873793851287
2025-10-17 14:00,Colombo_01,2.35,61.49,0.58,31.8,13.7,0.2,0.82,Urban,1,0.5456112806361817
2025-10-17 15:00,Colombo_01,2.12,79.5,0.45,31.4,10.7,2.9,0.84,Urban,0,0.47847182922079784
2025-10-17 16:00,Colombo_01,6.71,56.32,0.29,26.2,9.4,4.3,0.9,Urban,0,0.48934857263756215
2025-10-17 17:00,Colombo_01,2.63,70.35,0.26,25.8,5.7,1.2,0.62,Urban,1,0.5009225911517786
2025-10-17 18:00,Colombo_01,3.74,56.1,0.21,25.6,9.6,4.4,0.78,Urban,0,0.4293599892363221
2025-10-17 19:00,Colombo_01,3.12,44.99,0.72,31.4,13.2,0.1,0.55,Urban,0,0.5571273787934284
2025-10-17 20:00,Colombo_01,1.62,76.49,0.34,26.4,11.1,3.7,0.66,Urban,1,0.42905997938009877
2025-10-17 21:00,Colombo_01,2.3,63.32,0.33,27.9,13.3,4.7,0.84,Urban,0,0.4120488326178829
2025-10-17 22:00,Colombo_01,11.68,74.8,0.64,28.1,9.9,3.3,0.65,Urban,0,0.6355893809103287
2025-10-17 23:00,Colombo_01,1.81,64.96,0.39,29.2,6.2,2.2,0.74,Urban,1,0.47052251390582706
2025-10-18 00:00,Colombo_01,3.53,66.76,0.5,25.5,5.1,0.2,0.7,Urban,0,0.5430016563026115
2025-10-18 01:00,Colombo_01,1.93,48.83,0.3,26.6,8.0,4.6,0.76,Urban,0,0.39183254742236695
2025-10-18 02:00,Colombo_01,3.18,101.43,0.78,31.5,12.0,2.4,0.89,Urban,0,0.5324815934685906
2025-10-18 03:00,Colombo_01,1.82,66.36,0.71,31.4,12.9,0.1,0.52,Urban,1,0.5468874389051712
2025-10-18 04:00,Colombo_01,2.18,79.32,0.72,30.5,8.0,3.4,0.73,Urban,0,0.4692396309175477
2025-10-18 05:00,Colombo_01,0.82,57.9,0.44,25.1,10.0,2.4,0.85,Urban,0,0.4283665295131532
2025-10-18 06:00,Colombo_01,3.58,51.49,0.66,27.3,9.2,0.6,0.69,Urban,1,0.5363084574631068
2025-10-18 07:00,Colombo_01,2.49,70.96,0.29,29.4,9.1,1.1,0.53,Urban,1,0.5187892089069377
2025-10-18 08:00,Colombo_01,4.84,43.72,0.21,26.9,7.3,0.3,0.72,Urban,1,0.5501830663612509
2025-10-18 09:00,Colombo_01,3.18,81.77,0.21,31.4,6.4,2.9,0.63,Urban,0,0.4960186271444243
2025-10-18 10:00,Colombo_01,1.77,55.94,0.55,29.4,7.0,3.1,0.56,Urban,1,0.44849861199398167
2025-10-18 11:00,Colombo_01,1.4,70.41,0.47,25.5,5.6,2.5,0.84,Urban,1,0.44459889007598014
2025-10-18 12:00,Colombo_01,3.32,63.44,0.51,31.4,7.0,4.1,0.71,Urban,0,0.46142884537107287
2025-10-18 13:00,Colombo_01,7.99,76.58,0.2,31.7,5.1,4.3,0.87,Urban,0,0.5438195128572406
2025-10-18 14:00,Colombo_01,2.07,77.55,0.45,25.5,11.3,3.1,0.82,Urban,0,0.44954280805801883
2025-10-18 15:00,Colombo_01,0.49,61.88,0.63,28.7,8.2,0.1,0.78,Urban,1,0.5004704257056172
2025-10-18 16:00,Colombo_01,3.88,40.98,0.47,27.1,14.7,3.5,0.5,Urban,1,0.4628281683997601
2025-10-18 17:00,Colombo_01,7.44,85.42,0.64,27.7,6.9,2.1,0.67,Urban,1,0.5922242990401358
2025-10-18 18:00,Colombo_01,4.92,42.86,0.34,26.3,8.5,2.8,0.58,Urban,1,0.49103140531024336
2025-10-18 19:00,Colombo_01,1.07,65.98,0.69,29.0,8.6,3.2,0.86,Urban,0,0.436920422945568
2025-10-18 20:00,Colombo_01,3.65,79.66,0.55,31.7,5.1,1.8,0.57,Urban,0,0.5397435350618878
2025-10-18 21:00,Colombo_01,5.98,66.68,0.33,28.5,13.4,4.6,0.61,Urban,1,0.49113075287716174
2025-10-18 22:00,Colombo_01,2.35,51.46,0.34,25.6,5.3,0.7,0.71,Urban,1,0.49521866581434143
2025-10-18 23:00,Colombo_01,2.11,62.18,0.58,29.3,14.4,3.4,0.61,Urban,1,0.4547032760835639
2025-10-19 00:00,Colombo_01,2.17,52.38,0.7,27.4,13.9,0.0,0.58,Urban,0,0.5311209360234307
2025-10-19 01:00,Colombo_01,2.84,52.0,0.45,31.0,10.4,4.6,0.74,Urban,0,0.43115105120230224
2025-10-19 02:00,Colombo_01,1.14,62.89,0.35,28.0,10.4,0.6,0.54,Urban,0,0.4972678324680215
2025-10-19 03:00,Colombo_01,3.85,31.61,0.72,26.3,11.5,0.5,0.52,Urban,0,0.5323206546191563
2025-10-19 04:00,Colombo_01,4.0,56.41,0.6,26.3,8.9,1.7,0.65,Urban,1,0.5149802659638765
2025-10-19 05:00,Colombo_01,4.07,61.55,0.47,30.4,11.5,1.9,0.79,Urban,1,0.5266263329226147
2025-10-19 06:00,Colombo_01,3.22,60.7,0.49,26.9,5.4,1.1,0.72,Urban,0,0.5153843519439
2025-10-19 07:00,Colombo_01,1.11,49.76,0.32,30.4,5.5,2.9,0.67,Urban,0,0.4338327245302605
2025-10-19 08:00,Colombo_01,2.72,66.58,0.58,26.4,9.6,2.2,0.73,Urban,1,0.48392003978690407
2025-10-19 09:00,Colombo_01,10.44,59.92,0.42,27.3,10.5,0.2,0.65,Urban,1,0.6704408057907038
2025-10-19 10:00,Colombo_01,3.95,91.65,0.8,28.3,13.9,1.6,0.87,Urban,0,0.5503588717624625
2025-10-19 11:00,Colombo_01,1.66,67.3,0.49,31.6,6.0,4.1,0.52,Urban,0,0.43585889829051977
2025-10-19 12:00,Colombo_01,5.12,52.74,0.49,31.5,13.2,3.4,0.77,Urban,1,0.5083386803172909
2025-10-19 13:00,Colombo_01,10.52,70.61,0.54,26.4,7.1,3.6,0.86,Urban,1,0.5924133630825998
2025-10-19 14:00,Colombo_01,4.32,39.78,0.75,27.5,8.9,3.5,0.82,Urban,1,0.4693232148827853
2025-10-19 15:00,Colombo_01,2.92,60.61,0.68,26.0,8.2,1.6,0.57,Urban,1,0.5013650993673137
2025-10-19 16:00,Colombo_01,7.97,63.35,0.47,28.6,9.0,0.5,0.62,Urban,1,0.628396508009658
2025-10-19 17:00,Colombo_01,2.21,60.76,0.63,28.2,6.5,1.4,0.79,Urban,1,0.49608576677981847
2025-10-19 18:00,Colombo_01,6.61,49.11,0.55,31.3,10.0,4.2,0.53,Urban,1,0.5162610881750599
2025-10-19 19:00,Colombo_01,2.08,60.37,0.5,31.5,13.0,4.9,0.82,Urban,0,0.41805322532351574
2025-10-19 20:00,Colombo_01,2.38,45.39,0.32,27.7,9.4,2.5,0.79,Urban,1,0.4546730457698512
2025-10-19 21:00,Colombo_01,5.72,85.82,0.48,28.4,9.9,0.0,0.79,Urban,0,0.6117095699839307
2025-10-19 22:00,Colombo_01,7.75,60.48,0.35,31.3,13.5,0.7,0.54,Urban,1,0.6287639787373196
2025-10-19 23:00,Colombo_01,3.07,66.01,0.75,30.6,12.1,1.6,0.79,Urban,0,0.5251938752057527
2025-10-20 00:00,Colombo_01,7.6,42.33,0.4,25.0,9.9,2.9,0.77,Urban,0,0.5325186891582127
2025-10-20 01:00,Colombo_01,4.39,51.78,0.77,27.2,7.6,0.4,0.83,Urban,1,0.5554349890745406
2025-10-20 02:00,Colombo_01,1.68,67.65,0.52,28.0,13.8,4.7,0.52,Urban,0,0.41287258192963977
2025-10-20 03:00,Colombo_01,2.4,73.95,0.58,26.6,10.8,1.8,0.51,Urban,1,0.4978163581110548
2025-10-20 04:00,Colombo_01,4.88,47.85,0.53,26.4,7.2,4.6,0.65,Urban,1,0.45042287123649266
2025-10-20 05:00,Colombo_01,8.3,43.21,0.28,25.3,7.7,3.9,0.56,Urban,1,0.521742635660401
2025-10-20 06:00,Colombo_01,6.69,65.94,0.43,29.5,13.0,3.8,0.72,Urban,1,0.5281860724358709
2025-10-20 07:00,Colombo_01,6.76,54.49,0.26,26.8,5.4,3.0,0.87,Urban,0,0.522116032710069
2025-10-20 08:00,Colombo_01,0.96,40.92,0.57,25.4,14.9,3.1,0.66,Urban,0,0.41200454262162656
2025-10-20 09:00,Colombo_01,5.57,39.13,0.47,26.6,6.3,3.2,0.84,Urban,1,0.48911685738263583
2025-10-20 10:00,Colombo_01,5.37,51.4,0.67,30.6,13.0,3.1,0.5,Urban,1,0.524268093765404
2025-10-20 11:00,Colombo_01,4.09,74.53,0.33,31.0,8.9,2.8,0.57,Urban,0,0.5141851399798265
2025-10-20 12:00,Colombo_01,5.31,76.46,0.3,28.4,9.9,4.9,0.51,Urban,0,0.476049440984643
2025-10-20 13:00,Colombo_01,0.58,62.84,0.44,27.9,13.8,3.7,0.63,Urban,1,0.41072434232184035
2025-10-20 14:00,Colombo_01,0.23,61.15,0.76,31.8,9.1,3.9,0.86,Urban,0,0.4130656503458255
2025-10-20 15:00,Colombo_01,4.03,54.26,0.63,26.4,10.4,4.4,0.54,Urban,1,0.4492560768436219
2025-10-20 16:00,Colombo_01,3.17,34.21,0.45,26.5,5.5,1.1,0.74,Urban,0,0.49449274750833583
2025-10-20 17:00,Colombo_01,2.79,74.94,0.51,27.0,5.0,0.4,0.68,Urban,0,0.535572172421291
2025-10-20 18:00,Colombo_01,4.54,64.46,0.25,26.2,7.4,2.4,0.88,Urban,0,0.5005642008034359
2025-10-20 19:00,Colombo_01,3.87,48.65,0.79,27.7,11.8,2.6,0.55,Urban,1,0.49696610480466913
2025-10-20 20:00,Colombo_01,4.22,79.14,0.6,31.4,6.2,4.1,0.58,Urban,0,0.49207115572033183
2025-10-20 21:00,Colombo_01,6.19,44.78,0.37,29.3,6.1,2.2,0.51,Urban,0,0.543181416452695
2025-10-20 22:00,Colombo_01,2.15,75.55,0.55,27.9,9.1,2.9,0.67,Urban,1,0.4670988744353823
2025-10-20 23:00,Colombo_01,4.29,38.82,0.27,31.5,11.5,2.6,0.61,Urban,1,0.5010732312596126
2025-10-21 00:00,Colombo_01,1.93,100.22,0.78,25.3,12.1,0.2,0.85,Urban,1,0.5411630834620078
2025-10-21 01:00,Colombo_01,0.45,42.71,0.3,26.5,6.8,3.1,0.74,Urban,1,0.3971509411066636
2025-10-21 02:00,Colombo_01,2.63,76.52,0.59,29.0,5.8,4.1,0.75,Urban,0,0.44835387610552596
2025-10-21 03:00,Colombo_01,6.85,51.08,0.35,29.3,14.4,0.8,0.71,Urban,1,0.5950813845975411
2025-10-21 04:00,Colombo_01,1.56,67.56,0.63,25.3,7.6,3.0,0.54,Urban,1,0.4414834861621842
2025-10-21 05:00,Colombo_01,4.57,85.97,0.67,27.8,13.5,3.0,0.68,Urban,1,0.5211400926231565
2025-10-21 06:00,Colombo_01,6.24,55.58,0.6,29.5,13.6,0.8,0.9,Urban,1,0.5891794260489682
2025-10-21 07:00,Colombo_01,5.61,97.81,0.57,29.9,12.7,0.6,0.83,Urban,1,0.6107059142433514
2025-10-21 08:00,Colombo_01,1.92,86.5,0.74,29.5,6.7,4.9,0.86,Urban,1,0.42527756888660256
2025-10-21 09:00,Colombo_01,1.77,41.48,0.25,27.2,13.2,2.0,0.83,Urban,1,0.45143090562154153
2025-10-21 10:00,Colombo_01,3.43,58.98,0.4,25.7,12.7,1.1,0.54,Urban,0,0.5185962937692146
2025-10-21 11:00,Colombo_01,4.07,56.02,0.35,28.0,11.0,0.9,0.59,Urban,1,0.5397113793309142
2025-10-21 12:00,Colombo_01,5.28,59.86,0.79,25.9,8.4,3.3,0.5,Urban,0,0.5051798335119171
2025-10-21 13:00,Colombo_01,5.32,54.34,0.43,31.6,7.6,3.0,0.62,Urban,1,0.5218504373775554
2025-10-21 14:00,Colombo_01,16.2,47.92,0.64,28.3,6.2,3.2,0.54,Urban,1,0.6981227432166168
2025-10-21 15:00,Colombo_01,8.77,58.18,0.61,27.2,10.1,0.4,0.69,Urban,1,0.6388247709185224
2025-10-21 16:00,Colombo_01,2.5,67.05,0.33,30.4,10.9,4.5,0.77,Urban,0,0.43217257500923767
2025-10-21 17:00,Colombo_01,12.26,31.5,0.34,28.5,8.6,1.9,0.85,Urban,0,0.6444334947908764
2025-10-21 18:00,Colombo_01,1.21,72.35,0.37,27.2,9.8,1.6,0.8,Urban,1,0.4722721254006116
2025-10-21 19:00,Colombo_01,1.34,61.49,0.45,30.7,8.6,2.3,0.88,Urban,0,0.46287799183421724
2025-10-21 20:00,Colombo_01,5.79,82.26,0.34,31.1,11.4,2.0,0.52,Urban,0,0.5737572275791402
2025-10-21 21:00,Colombo_01,2.71,53.35,0.21,29.7,14.0,4.3,0.5,Urban,0,0.4330834660074987
2025-10-21 22:00,Colombo_01,8.8,51.71,0.73,25.3,6.6,4.6,0.76,Urban,1,0.524367859033582
2025-10-21 23:00,Colombo_01,5.17,49.1,0.78,29.0,8.8,1.5,0.62,Urban,1,0.5515015768725307
2025-10-22 00:00,Colombo_01,3.07,66.23,0.4,30.3,6.4,4.3,0.6,Urban,1,0.4485739863218199
2025-10-22 01:00,Colombo_01,2.88,37.8,0.4,26.0,11.2,3.9,0.63,Urban,1,0.42273745108438976
2025-10-22 02:00,Colombo_01,2.8,49.87,0.2,26.6,12.3,4.7,0.61,Urban,0,0.4083111172519534
2025-10-22 03:00,Colombo_01,0.34,61.7,0.61,31.2,14.3,1.2,0.7,Urban,0,0.4832262237749796
2025-10-22 04:00,Colombo_01,1.52,41.32,0.7,25.1,7.8,2.9,0.68,Urban,0,0.4249330268076063
2025-10-22 05:00,Colombo_01,1.89,60.26,0.29,30.3,14.5,1.4,0.7,Urban,0,0.4964707020523522
2025-10-22 06:00,Colombo_01,6.99,78.63,0.3,28.3,5.6,4.1,0.77,Urban,1,0.5225265662570673
2025-10-22 07:00,Colombo_01,2.05,76.17,0.67,28.1,11.0,0.0,0.65,Urban,0,0.5437369346556823
2025-10-22 08:00,Colombo_01,4.41,57.58,0.57,25.0,5.6,2.8,0.6,Urban,1,0.4889815712733222
2025-10-22 09:00,Colombo_01,2.89,73.32,0.23,30.7,13.9,1.7,0.57,Urban,1,0.5182554138782968
2025-10-22 10:00,Colombo_01,1.53,65.61,0.57,27.5,10.3,1.6,0.64,Urban,1,0.4819405411966814
